"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"1183","7882",0.909090909090909,0,0,0
"14280","13906",0.909090909090909,0,0,0
"1954","13906",0.909090909090909,1,1,0
"12665","13906",0.909090909090909,0,0,0
"6365","13906",0.909090909090909,0,0,0
"2385","13906",0.909090909090909,0,0,0
"16191","13906",0.909090909090909,0,0,0
"2589","13906",0.909090909090909,0,0,0
"696","13906",0.909090909090909,0,0,0
"15727","13906",0.909090909090909,0,0,0
"16984","13906",0.909090909090909,0,0,0
"8104","13906",0.909090909090909,0,0,0
"10038","5255",0.909090909090909,0,0,0
"11979","5255",0.909090909090909,1,1,1
"16833","5255",0.909090909090909,0,0,0
"6006","5255",0.909090909090909,0,0,0
"7882","5255",0.909090909090909,0,0,0
"16594","15075",0.909090909090909,0,0,0
"14280","15075",0.909090909090909,0,0,0
"8223","15075",0.909090909090909,0,0,0
"1954","15075",0.909090909090909,2,1,0
"12665","15075",0.909090909090909,0,0,0
"6734","15075",0.909090909090909,0,0,0
"16191","15075",0.909090909090909,0,0,0
"10985","15075",0.909090909090909,0,0,0
"2589","15075",0.909090909090909,3,1,1
"16833","15075",0.909090909090909,0,0,0
"9223","15075",0.909090909090909,2,2,2
"6006","15075",0.909090909090909,2,2,2
"16984","15075",0.909090909090909,6,6,6
"1183","15075",0.909090909090909,9,9,9
"10828","15075",0.909090909090909,8,8,8
"7882","15075",0.909090909090909,0,0,0
"13906","15075",0.909090909090909,0,0,0
"10828","2155",0.909090909090909,1,1,1
"16594","7293",0.909090909090909,0,0,0
"14280","7293",0.909090909090909,5,1,1
"4613","7293",0.909090909090909,0,0,0
"8597","7293",0.909090909090909,0,0,0
"1954","7293",0.909090909090909,4,4,4
"12665","7293",0.909090909090909,3,1,1
"11979","7293",0.909090909090909,0,0,0
"6734","7293",0.909090909090909,0,0,0
"5846","7293",0.909090909090909,0,0,0
"16191","7293",0.909090909090909,0,0,0
"16753","7293",0.909090909090909,4,1,1
"10985","7293",0.909090909090909,0,0,0
"14381","7293",0.909090909090909,0,0,0
"2589","7293",0.909090909090909,2,1,1
"696","7293",0.909090909090909,1,1,0
"16833","7293",0.909090909090909,0,0,0
"6006","7293",0.909090909090909,0,0,0
"16984","7293",0.909090909090909,8,8,8
"1183","7293",0.909090909090909,0,0,0
"7882","7293",0.909090909090909,0,0,0
"13906","7293",0.909090909090909,0,0,0
"5255","7293",0.909090909090909,0,0,0
"15075","7293",0.909090909090909,2,2,1
"16594","13295",0.909090909090909,0,0,0
"14280","13295",0.909090909090909,0,0,0
"16525","13295",0.909090909090909,0,0,0
"4613","13295",0.909090909090909,0,0,0
"8223","13295",0.909090909090909,0,0,0
